Toch2Date,Toch2Time,Toch2RequestedTemperature[C],Toch2MeasuredTemperature[C],,Toch3Date,Toch3Time,Toch3RequestedTemperature[C],Toch3MeasuredTemperature[C],,
2017126,21:13:26,50,16.25,,2017126,21:13:29,50,-127,,
2017126,21:13:34,50,16.25,,2017126,21:13:37,50,-127,,
2017126,21:13:42,50,16.25,,2017126,21:13:45,50,-127,,
2017126,21:13:51,50,16.3125,,2017126,21:13:54,50,-127,,
2017126,21:13:59,50,16.3125,,2017126,21:14:2,50,-127,,
2017126,21:14:7,50,16.25,,2017126,21:14:10,50,-127,,
2017126,21:14:15,50,16.25,,2017126,21:14:18,50,-127,,
2017126,21:14:23,50,16.25,,2017126,21:14:26,50,-127,,
2017126,21:14:31,50,16.25,,2017126,21:14:34,50,-127,,
2017126,21:14:39,50,16.25,,2017126,21:14:42,50,-127,,
2017126,21:14:47,50,16.25,,2017126,21:14:50,50,-127,,
2017126,21:14:55,50,16.25,,2017126,21:14:58,50,-127,,
2017126,21:15:3,50,16.25,,2017126,21:15:6,50,-127,,
2017126,21:15:11,50,16.25,,2017126,21:15:14,50,-127,,
2017126,21:15:19,50,16.25,,2017126,21:15:22,50,-127,,
2017126,21:15:27,50,16.25,,2017126,21:15:30,50,-127,,
2017126,21:15:35,50,16.25,,2017126,21:15:38,50,-127,,
2017126,21:15:43,50,16.25,,2017126,21:15:46,50,-127,,
2017126,21:15:51,50,16.25,,2017126,21:15:54,50,-127,,
2017126,21:15:59,50,16.25,,2017126,21:16:2,50,-127,,
2017126,21:16:7,50,16.25,,2017126,21:16:10,50,-127,,
2017126,21:16:15,50,16.25,,2017126,21:16:18,50,-127,,
2017126,21:16:23,50,16.25,,2017126,21:16:26,50,-127,,
2017126,21:16:31,50,16.25,,2017126,21:16:34,50,-127,,
2017126,21:16:41,50,-1,,2017126,21:16:46,50,-127,,
2017126,21:16:51,50,16.25,,2017126,21:16:54,50,-127,,
2017126,21:16:59,50,16.25,,2017126,21:17:4,50,-127,,
2017126,21:17:7,50,16.25,,2017126,21:17:12,50,-127,,
2017126,21:17:16,50,16.25,,2017126,21:17:21,50,-127,,
2017126,21:17:24,50,16.25,,2017126,21:17:29,50,-127,,
2017126,21:17:32,50,16.25,,2017126,21:17:37,50,-127,,
2017126,21:17:40,50,16.25,,2017126,21:17:45,50,-127,,
2017126,21:17:48,50,16.25,,2017126,21:17:53,50,-127,,
2017126,21:17:56,50,16.25,,2017126,21:18:1,50,-127,,
2017126,21:18:4,50,16.25,,2017126,21:18:9,50,-127,,
2017126,21:18:12,50,16.25,,2017126,21:18:17,50,-127,,
2017126,21:18:20,50,16.25,,2017126,21:18:25,50,-127,,
2017126,21:18:28,50,16.25,,2017126,21:18:33,50,-127,,
2017126,21:18:36,50,16.25,,2017126,21:18:41,50,-127,,
2017126,21:18:44,50,16.25,,2017126,21:18:49,50,-127,,
2017126,21:18:52,50,16.25,,2017126,21:18:57,50,-127,,
2017126,21:19:0,50,16.25,,2017126,21:19:5,50,-127,,
2017126,21:19:8,50,16.25,,2017126,21:19:13,50,-127,,
2017126,21:19:16,50,16.25,,2017126,21:19:21,50,-127,,
2017126,21:19:24,50,16.25,,2017126,21:19:29,50,-127,,
2017126,21:19:32,50,16.25,,2017126,21:19:37,50,-127,,
2017126,21:19:40,50,16.25,,2017126,21:19:45,50,-127,,
2017126,21:19:48,50,16.25,,2017126,21:19:53,50,-127,,
2017126,21:19:56,50,16.25,,2017126,21:20:1,50,-127,,
2017126,21:20:4,50,16.25,,2017126,21:20:9,50,-127,,
2017126,21:20:12,50,16.25,,2017126,21:20:17,50,-127,,
2017126,21:20:20,50,16.25,,2017126,21:20:25,50,-127,,
2017126,21:20:28,50,16.25,,2017126,21:20:33,50,-127,,
2017126,21:20:36,50,16.25,,2017126,21:20:41,50,-127,,
2017126,21:20:44,50,16.25,,2017126,21:20:49,50,-127,,
2017126,21:20:52,50,16.25,,2017126,21:20:57,50,-127,,
2017126,21:21:0,50,16.25,,2017126,21:21:5,50,-127,,
2017126,21:21:8,50,16.25,,2017126,21:21:13,50,-127,,
2017126,21:21:16,50,16.25,,2017126,21:21:21,50,-127,,
2017126,21:21:24,50,16.1875,,2017126,21:21:29,50,-127,,
2017126,21:21:32,50,16.1875,,2017126,21:21:37,50,-127,,
2017126,21:21:42,50,16.1875,,2017126,21:21:45,50,-127,,
2017126,21:21:50,50,16.1875,,2017126,21:21:53,50,-127,,
2017126,21:21:58,50,16.1875,,2017126,21:22:1,50,-127,,
2017126,21:22:6,50,16.1875,,2017126,21:22:9,50,-127,,
2017126,21:22:14,50,16.1875,,2017126,21:22:17,50,-127,,
2017126,21:22:22,50,16.1875,,2017126,21:22:25,50,-127,,
2017126,21:22:30,50,16.1875,,2017126,21:22:33,50,-127,,
2017126,21:22:38,50,16.1875,,2017126,21:22:41,50,-127,,
2017126,21:22:48,50,-1,,2017126,21:22:53,50,-127,,
2017126,21:22:58,50,16.1875,,2017126,21:23:3,50,-127,,
2017126,21:23:6,50,16.1875,,2017126,21:23:11,50,-127,,
2017126,21:23:14,50,16.1875,,2017126,21:23:19,50,-127,,
2017126,21:23:22,50,16.1875,,2017126,21:23:28,50,-127,,
2017126,21:23:31,50,16.1875,,2017126,21:23:36,50,-127,,
2017126,21:23:39,50,16.1875,,2017126,21:23:44,50,-127,,
2017126,21:23:47,50,16.25,,2017126,21:23:52,50,-127,,
2017126,21:23:55,50,16.1875,,2017126,21:24:0,50,-127,,
2017126,21:24:3,50,16.1875,,2017126,21:24:8,50,-127,,
2017126,21:24:11,50,16.1875,,2017126,21:24:16,50,-127,,
2017126,21:24:19,50,16.1875,,2017126,21:24:24,50,-127,,
2017126,21:24:27,50,16.1875,,2017126,21:24:32,50,-127,,
2017126,21:24:35,50,16.1875,,2017126,21:24:40,50,-127,,
2017126,21:24:43,50,16.25,,2017126,21:24:48,50,-127,,
2017126,21:24:51,50,16.1875,,2017126,21:24:56,50,-127,,
2017126,21:24:59,50,16.1875,,2017126,21:25:4,50,-127,,
2017126,21:25:7,50,16.1875,,2017126,21:25:12,50,-127,,
2017126,21:25:17,50,16.1875,,2017126,21:25:20,50,-127,,
2017126,21:25:25,50,16.1875,,2017126,21:25:28,50,-127,,
2017126,21:25:34,50,16.1875,,2017126,21:25:37,50,-127,,
2017126,21:25:42,50,16.1875,,2017126,21:25:45,50,-127,,
2017126,21:25:50,50,16.1875,,2017126,21:25:53,50,-127,,
2017126,21:25:58,50,16.1875,,2017126,21:26:1,50,-127,,
2017126,21:26:6,50,16.1875,,2017126,21:26:9,50,-127,,
2017126,21:26:14,50,16.1875,,2017126,21:26:17,50,-127,,
2017126,21:26:22,50,16.1875,,2017126,21:26:25,50,-127,,
2017126,21:26:30,50,16.1875,,2017126,21:26:33,50,-127,,
2017126,21:26:38,50,16.1875,,2017126,21:26:41,50,-127,,
2017126,21:26:46,50,16.1875,,2017126,21:26:49,50,-127,,
2017126,21:26:54,50,16.1875,,2017126,21:26:57,50,-127,,
2017126,21:27:2,50,16.1875,,2017126,21:27:5,50,-127,,
2017126,21:27:10,50,16.1875,,2017126,21:27:13,50,-127,,
2017126,21:27:18,50,16.1875,,2017126,21:27:21,50,-127,,
2017126,21:27:28,50,-1,,2017126,21:27:33,50,-127,,
2017126,21:27:38,50,16.1875,,2017126,21:27:41,50,-127,,
2017126,21:27:47,50,16.1875,,2017126,21:27:50,50,-127,,
2017126,21:27:55,50,16.1875,,2017126,21:27:58,50,-127,,
2017126,21:28:5,50,-1,,2017126,21:28:10,50,-127,,
2017126,21:28:15,50,16.1875,,2017126,21:28:18,50,-127,,
2017126,21:28:23,50,16.1875,,2017126,21:28:26,50,-127,,
2017126,21:28:31,50,16.1875,,2017126,21:28:34,50,-127,,
2017126,21:28:39,50,16.1875,,2017126,21:28:42,50,-127,,
2017126,21:28:47,50,16.1875,,2017126,21:28:50,50,-127,,
2017126,21:28:55,50,16.1875,,2017126,21:28:58,50,-127,,
2017126,21:29:3,50,16.1875,,2017126,21:29:6,50,-127,,
2017126,21:29:11,50,16.1875,,2017126,21:29:14,50,-127,,
2017126,21:29:19,50,16.1875,,2017126,21:29:22,50,-127,,
2017126,21:29:27,50,16.1875,,2017126,21:29:32,50,-127,,
2017126,21:29:35,50,16.1875,,2017126,21:29:40,50,-127,,
2017126,21:29:43,50,16.1875,,2017126,21:29:48,50,-127,,
2017126,21:29:53,50,16.1875,,2017126,21:29:56,50,-127,,
2017126,21:30:1,50,16.1875,,2017126,21:30:6,50,-127,,
2017126,21:30:9,50,16.1875,,2017126,21:30:14,50,-127,,
2017126,21:30:17,50,16.1875,,2017126,21:30:22,50,-127,,
2017126,21:30:25,50,16.1875,,2017126,21:30:30,50,-127,,
2017126,21:30:33,50,16.1875,,2017126,21:30:38,50,-127,,
2017126,21:30:42,50,16.1875,,2017126,21:30:47,50,-127,,
2017126,21:30:50,50,16.1875,,2017126,21:30:55,50,-127,,
2017126,21:30:58,50,16.1875,,2017126,21:31:3,50,-127,,
2017126,21:31:6,50,16.1875,,2017126,21:31:11,50,-127,,
2017126,21:31:14,50,16.1875,,2017126,21:31:19,50,-127,,
2017126,21:31:22,50,16.1875,,2017126,21:31:27,50,-127,,
2017126,21:31:30,50,16.1875,,2017126,21:31:35,50,-127,,
2017126,21:31:40,50,16.1875,,2017126,21:31:43,50,-127,,
2017126,21:31:48,50,16.1875,,2017126,21:31:51,50,-127,,
2017126,21:31:56,50,16.1875,,2017126,21:31:59,50,-127,,
2017126,21:32:2,50,16.1875,,2017126,21:32:5,50,-127,,
2017126,21:32:10,50,16.1875,,2017126,21:32:13,50,-127,,
2017126,21:32:18,50,16.1875,,2017126,21:32:21,50,-127,,
2017126,21:32:26,50,16.1875,,2017126,21:32:29,50,-127,,
2017126,21:32:34,50,16.1875,,2017126,21:32:37,50,-127,,
2017126,21:32:42,50,16.1875,,2017126,21:32:45,50,-127,,
2017126,21:32:50,50,16.1875,,2017126,21:32:53,50,-127,,
2017126,21:32:58,50,16.1875,,2017126,21:33:3,50,-127,,
2017126,21:33:6,50,16.1875,,2017126,21:33:11,50,-127,,
2017126,21:33:14,50,16.125,,2017126,21:33:19,50,-127,,
2017126,21:33:22,50,16.125,,2017126,21:33:27,50,-127,,
2017126,21:33:30,50,16.1875,,2017126,21:33:35,50,-127,,
2017126,21:33:38,50,16.125,,2017126,21:33:43,50,-127,,
2017126,21:33:46,50,16.1875,,2017126,21:33:51,50,-127,,
2017126,21:33:54,50,16.125,,2017126,21:33:59,50,-127,,
2017126,21:34:2,50,16.125,,2017126,21:34:7,50,-127,,
2017126,21:34:10,50,16.125,,2017126,21:34:17,50,-1,,
2017126,21:34:22,50,16.125,,2017126,21:34:27,50,-127,,
2017126,21:34:30,50,16.125,,2017126,21:34:35,50,-127,,
2017126,21:34:38,50,16.125,,2017126,21:34:45,50,-1,,
2017126,21:34:50,50,16.125,,2017126,21:34:55,50,-127,,
2017126,21:34:58,50,16.125,,2017126,21:35:6,50,-1,,
2017126,21:35:13,50,-1,,2017126,21:35:16,50,-127,,
2017126,21:35:19,50,16.125,,2017126,21:35:24,50,-127,,
2017126,21:35:27,50,16.125,,2017126,21:35:32,50,-127,,
2017126,21:35:35,50,16.125,,2017126,21:35:40,50,-127,,
2017126,21:35:43,50,16.125,,2017126,21:35:50,50,-1,,
2017126,21:35:55,50,16.125,,2017126,21:36:0,50,-127,,
2017126,21:36:3,50,16.125,,2017126,21:36:8,50,-127,,
2017126,21:36:11,50,16.125,,2017126,21:36:16,50,-127,,
2017126,21:36:19,50,16.125,,2017126,21:36:24,50,-127,,
2017126,21:36:27,50,16.125,,2017126,21:36:32,50,-127,,
2017126,21:36:35,50,16.125,,2017126,21:36:40,50,-127,,
2017126,21:36:43,50,16.125,,2017126,21:36:48,50,-127,,
2017126,21:36:51,50,16.125,,2017126,21:36:56,50,-127,,
2017126,21:37:0,50,16.125,,2017126,21:37:5,50,-127,,
2017126,21:37:8,50,16.125,,2017126,21:37:13,50,-127,,
2017126,21:37:16,50,16.125,,2017126,21:37:21,50,-127,,
2017126,21:37:24,50,16.125,,2017126,21:37:29,50,-127,,
2017126,21:37:34,50,16.125,,2017126,21:37:37,50,-127,,
2017126,21:37:42,50,16.125,,2017126,21:37:45,50,-127,,
2017126,21:37:50,50,16.125,,2017126,21:37:53,50,-127,,
2017126,21:37:58,50,16.125,,2017126,21:38:1,50,-127,,
2017126,21:38:6,50,16.125,,2017126,21:38:9,50,-127,,
2017126,21:38:14,50,16.125,,2017126,21:38:17,50,-127,,
2017126,21:38:24,50,-1,,2017126,21:38:29,50,-127,,
2017126,21:38:34,50,16.125,,2017126,21:38:37,50,-127,,
2017126,21:38:42,50,16.125,,2017126,21:38:45,50,-127,,
2017126,21:38:50,50,16.125,,2017126,21:38:53,50,-127,,
2017126,21:38:58,50,16.125,,2017126,21:39:1,50,-127,,
2017126,21:39:6,50,16.0625,,2017126,21:39:9,50,-127,,
2017126,21:39:14,50,16.125,,2017126,21:39:17,50,-127,,
2017126,21:39:23,50,16.0625,,2017126,21:39:26,50,-127,,
2017126,21:39:31,50,16.0625,,2017126,21:39:34,50,-127,,
2017126,21:39:39,50,16.0625,,2017126,21:39:42,50,-127,,
2017126,21:39:47,50,16.125,,2017126,21:39:50,50,-127,,
2017126,21:39:55,50,16.0625,,2017126,21:39:58,50,-127,,
2017126,21:40:3,50,16.0625,,2017126,21:40:6,50,-127,,
2017126,21:40:11,50,16.0625,,2017126,21:40:14,50,-127,,
2017126,21:40:19,50,16.0625,,2017126,21:40:24,50,-127,,
2017126,21:40:27,50,16.0625,,2017126,21:40:32,50,-127,,
2017126,21:40:37,50,16.0625,,2017126,21:40:40,50,-127,,
2017126,21:40:45,50,16.0625,,2017126,21:40:48,50,-127,,
2017126,21:40:53,50,16.0625,,2017126,21:40:56,50,-127,,
2017126,21:41:1,50,16.0625,,2017126,21:41:4,50,-127,,
2017126,21:41:9,50,16.0625,,2017126,21:41:14,50,-127,,
2017126,21:41:17,50,16.0625,,2017126,21:41:22,50,-127,,
2017126,21:41:25,50,16.0625,,2017126,21:41:30,50,-127,,
2017126,21:41:33,50,16.0625,,2017126,21:41:38,50,-127,,
2017126,21:41:41,50,16.0625,,2017126,21:41:48,50,-1,,
2017126,21:41:53,50,16.0625,,2017126,21:41:58,50,-127,,
2017126,21:42:1,50,16.0625,,2017126,21:42:6,50,-127,,
2017126,21:42:9,50,16.0625,,2017126,21:42:14,50,-127,,
2017126,21:42:17,50,16.0625,,2017126,21:42:22,50,-127,,
2017126,21:42:25,50,16.0625,,2017126,21:42:30,50,-127,,
2017126,21:42:33,50,16.0625,,2017126,21:42:38,50,-127,,
2017126,21:42:41,50,16.0625,,2017126,21:42:46,50,-127,,
2017126,21:42:49,50,16.0625,,2017126,21:42:54,50,-127,,
2017126,21:42:57,50,16.0625,,2017126,21:43:4,50,-1,,
2017126,21:43:11,50,-1,,2017126,21:43:14,50,-127,,
2017126,21:43:18,50,16.0625,,2017126,21:43:23,50,-127,,
2017126,21:43:26,50,16.0625,,2017126,21:43:31,50,-127,,
2017126,21:43:34,50,16.0625,,2017126,21:43:39,50,-127,,
2017126,21:43:42,50,16.0625,,2017126,21:43:47,50,-127,,
2017126,21:43:52,50,16.0625,,2017126,21:43:55,50,-127,,
2017126,21:44:0,50,16.0625,,2017126,21:44:3,50,-127,,
2017126,21:44:8,50,16.0625,,2017126,21:44:11,50,-127,,
2017126,21:44:16,50,16.0625,,2017126,21:44:19,50,-127,,
2017126,21:44:24,50,16.0625,,2017126,21:44:27,50,-127,,
2017126,21:44:32,50,16.0625,,2017126,21:44:35,50,-127,,
2017126,21:44:40,50,16.0625,,2017126,21:44:43,50,-127,,
2017126,21:44:48,50,16.0625,,2017126,21:44:51,50,-127,,
2017126,21:44:56,50,16.0625,,2017126,21:44:59,50,-127,,
2017126,21:45:6,50,-1,,2017126,21:45:11,50,-127,,
2017126,21:45:16,50,16.0625,,2017126,21:45:19,50,-127,,
2017126,21:45:24,50,16.0625,,2017126,21:45:27,50,-127,,
2017126,21:45:32,50,16.0625,,2017126,21:45:35,50,-127,,
2017126,21:45:40,50,16.0625,,2017126,21:45:43,50,-127,,
2017126,21:45:48,50,16.0625,,2017126,21:45:51,50,-127,,
2017126,21:45:56,50,16.0625,,2017126,21:45:59,50,-127,,
2017126,21:46:4,50,16.0625,,2017126,21:46:7,50,-127,,
2017126,21:46:12,50,16.0625,,2017126,21:46:15,50,-127,,
2017126,21:46:20,50,16,,2017126,21:46:23,50,-127,,
2017126,21:46:28,50,16.0625,,2017126,21:46:31,50,-127,,
2017126,21:46:36,50,16.0625,,2017126,21:46:39,50,-127,,
2017126,21:46:44,50,16.0625,,2017126,21:46:49,50,-127,,
2017126,21:46:52,50,16.0625,,2017126,21:46:57,50,-127,,
2017126,21:47:1,50,16.0625,,2017126,21:47:6,50,-127,,
2017126,21:47:9,50,16.0625,,2017126,21:47:14,50,-127,,
2017126,21:47:17,50,16.0625,,2017126,21:47:22,50,-127,,
2017126,21:47:25,50,16.0625,,2017126,21:47:30,50,-127,,
2017126,21:47:33,50,16.0625,,2017126,21:47:38,50,-127,,
2017126,21:47:41,50,16,,2017126,21:47:44,50,-127,,
2017126,21:47:49,50,16,,2017126,21:47:52,50,-127,,
2017126,21:47:57,50,16.0625,,2017126,21:48:0,50,-127,,
2017126,21:48:5,50,16.0625,,2017126,21:48:8,50,-127,,
2017126,21:48:13,50,16.0625,,2017126,21:48:16,50,-127,,
2017126,21:48:21,50,16.0625,,2017126,21:48:24,50,-127,,
2017126,21:48:29,50,16.0625,,2017126,21:48:32,50,-127,,
2017126,21:48:38,50,16.0625,,2017126,21:48:41,50,-127,,
2017126,21:48:46,50,16,,2017126,21:48:51,50,-127,,
2017126,21:48:54,50,16.0625,,2017126,21:48:59,50,-127,,
2017126,21:49:2,50,16.0625,,2017126,21:49:7,50,-127,,
2017126,21:49:10,50,16.0625,,2017126,21:49:17,50,-1,,
2017126,21:49:22,50,16.0625,,2017126,21:49:27,50,-127,,
2017126,21:49:30,50,16,,2017126,21:49:33,50,-127,,
2017126,21:49:38,50,16.0625,,2017126,21:49:41,50,-127,,
2017126,21:49:46,50,16,,2017126,21:49:49,50,-127,,
2017126,21:49:54,50,16,,2017126,21:49:57,50,-127,,
2017126,21:50:2,50,16,,2017126,21:50:5,50,-127,,
2017126,21:50:10,50,16,,2017126,21:50:13,50,-127,,
2017126,21:50:18,50,16.0625,,2017126,21:50:21,50,-127,,
2017126,21:50:26,50,16.0625,,2017126,21:50:29,50,-127,,
2017126,21:50:34,50,16,,2017126,21:50:37,50,-127,,
2017126,21:50:42,50,16,,2017126,21:50:45,50,-127,,
2017126,21:50:50,50,16,,2017126,21:50:53,50,-127,,
2017126,21:50:58,50,16.0625,,2017126,21:51:1,50,-127,,
2017126,21:51:6,50,16,,2017126,21:51:9,50,-127,,
2017126,21:51:16,50,-1,,2017126,21:51:21,50,-127,,
2017126,21:51:26,50,16,,2017126,21:51:29,50,-127,,
2017126,21:51:34,50,16,,2017126,21:51:37,50,-127,,
2017126,21:51:40,50,16,,2017126,21:51:43,50,-127,,
2017126,21:51:48,50,16,,2017126,21:51:51,50,-127,,
2017126,21:51:56,50,16,,2017126,21:51:59,50,-127,,
2017126,21:52:4,50,16,,2017126,21:52:7,50,-127,,
2017126,21:52:12,50,16,,2017126,21:52:15,50,-127,,
2017126,21:52:20,50,16,,2017126,21:52:23,50,-127,,
2017126,21:52:30,50,-1,,2017126,21:52:35,50,-127,,
2017126,21:52:40,50,16,,2017126,21:52:43,50,-127,,
2017126,21:52:49,50,16,,2017126,21:52:52,50,-127,,
2017126,21:52:57,50,16,,2017126,21:53:0,50,-127,,
2017126,21:53:5,50,16,,2017126,21:53:8,50,-127,,
2017126,21:53:13,50,16,,2017126,21:53:16,50,-127,,
2017126,21:53:23,50,-1,,2017126,21:53:28,50,-127,,
2017126,21:53:33,50,16,,2017126,21:53:36,50,-127,,
2017126,21:53:41,50,16,,2017126,21:53:44,50,-127,,
2017126,21:53:49,50,16,,2017126,21:53:52,50,-127,,
2017126,21:53:57,50,16,,2017126,21:54:2,50,-127,,
2017126,21:54:5,50,16,,2017126,21:54:10,50,-127,,
2017126,21:54:13,50,16,,2017126,21:54:18,50,-127,,
2017126,21:54:21,50,16,,2017126,21:54:26,50,-127,,
2017126,21:54:29,50,16,,2017126,21:54:34,50,-127,,
2017126,21:54:37,50,16,,2017126,21:54:42,50,-127,,
2017126,21:54:45,50,16,,2017126,21:54:50,50,-127,,
2017126,21:54:53,50,16,,2017126,21:54:58,50,-127,,
2017126,21:55:1,50,16,,2017126,21:55:6,50,-127,,
2017126,21:55:9,50,16,,2017126,21:55:14,50,-127,,
2017126,21:55:17,50,16,,2017126,21:55:22,50,-127,,
2017126,21:55:25,50,16,,2017126,21:55:30,50,-127,,
2017126,21:55:33,50,16,,2017126,21:55:38,50,-127,,
2017126,21:55:41,50,16,,2017126,21:55:46,50,-127,,
2017126,21:55:49,50,16,,2017126,21:55:54,50,-127,,
2017126,21:55:57,50,16,,2017126,21:56:2,50,-127,,
2017126,21:56:5,50,16,,2017126,21:56:10,50,-127,,
2017126,21:56:15,50,16,,2017126,21:56:18,50,-127,,
2017126,21:56:23,50,16,,2017126,21:56:26,50,-127,,
2017126,21:56:31,50,16,,2017126,21:56:34,50,-127,,
2017126,21:56:39,50,16,,2017126,21:56:42,50,-127,,
2017126,21:56:47,50,16,,2017126,21:56:50,50,-127,,
2017126,21:56:55,50,16,,2017126,21:56:58,50,-127,,
2017126,21:57:3,50,16,,2017126,21:57:6,50,-127,,
2017126,21:57:11,50,16,,2017126,21:57:14,50,-127,,
2017126,21:57:19,50,16,,2017126,21:57:22,50,-127,,
2017126,21:57:28,50,16,,2017126,21:57:31,50,-127,,
2017126,21:57:36,50,16,,2017126,21:57:39,50,-127,,
2017126,21:57:44,50,16,,2017126,21:57:47,50,-127,,
2017126,21:57:52,50,16,,2017126,21:57:55,50,-127,,
2017126,21:58:0,50,16,,2017126,21:58:3,50,-127,,
2017126,21:58:8,50,16,,2017126,21:58:11,50,-127,,
2017126,21:58:16,50,16,,2017126,21:58:19,50,-127,,
2017126,21:58:24,50,16,,2017126,21:58:27,50,-127,,
2017126,21:58:32,50,16,,2017126,21:58:35,50,-127,,
2017126,21:58:40,50,16,,2017126,21:58:43,50,-127,,
2017126,21:58:48,50,16,,2017126,21:58:51,50,-127,,
2017126,21:58:56,50,16,,2017126,21:59:1,50,-127,,
2017126,21:59:4,50,16,,2017126,21:59:9,50,-127,,
2017126,21:59:12,50,16,,2017126,21:59:17,50,-127,,
2017126,21:59:20,50,16,,2017126,21:59:25,50,-127,,
2017126,21:59:28,50,16,,2017126,21:59:34,50,-127,,
2017126,21:59:37,50,16,,2017126,21:59:42,50,-127,,
2017126,21:59:45,50,16,,2017126,21:59:50,50,-127,,
2017126,21:59:53,50,16,,2017126,21:59:58,50,-127,,
2017126,22:0:1,50,16,,2017126,22:0:6,50,-127,,
2017126,22:0:9,50,16,,2017126,22:0:14,50,-127,,
2017126,22:0:17,50,16,,2017126,22:0:22,50,-127,,
2017126,22:0:25,50,16,,2017126,22:0:30,50,-127,,
2017126,22:0:33,50,16,,2017126,22:0:38,50,-127,,
2017126,22:0:41,50,16,,2017126,22:0:46,50,-127,,
2017126,22:0:49,50,16,,2017126,22:0:54,50,-127,,
2017126,22:0:57,50,16,,2017126,22:1:2,50,-127,,
2017126,22:1:5,50,16,,2017126,22:1:10,50,-127,,
2017126,22:1:13,50,16,,2017126,22:1:18,50,-127,,
2017126,22:1:21,50,16,,2017126,22:1:26,50,-127,,
2017126,22:1:29,50,16,,2017126,22:1:34,50,-127,,
2017126,22:1:37,50,16,,2017126,22:1:42,50,-127,,
2017126,22:1:45,50,16,,2017126,22:1:50,50,-127,,
2017126,22:1:53,50,16,,2017126,22:1:58,50,-127,,
2017126,22:2:1,50,16,,2017126,22:2:6,50,-127,,
2017126,22:2:9,50,16,,2017126,22:2:14,50,-127,,
2017126,22:2:17,50,16,,2017126,22:2:22,50,-127,,
2017126,22:2:25,50,16,,2017126,22:2:30,50,-127,,
2017126,22:2:33,50,16,,2017126,22:2:38,50,-127,,
2017126,22:2:41,50,16,,2017126,22:2:46,50,-127,,
2017126,22:2:51,50,16,,2017126,22:2:54,50,-127,,
2017126,22:2:59,50,16,,2017126,22:3:2,50,-127,,
2017126,22:3:7,50,16,,2017126,22:3:10,50,-127,,
2017126,22:3:15,50,16,,2017126,22:3:18,50,-127,,
2017126,22:3:23,50,16,,2017126,22:3:26,50,-127,,
2017126,22:3:31,50,16,,2017126,22:3:34,50,-127,,
2017126,22:3:39,50,15.9375,,2017126,22:3:42,50,-127,,
2017126,22:3:47,50,16,,2017126,22:3:50,50,-127,,
2017126,22:3:55,50,16,,2017126,22:3:58,50,-127,,
2017126,22:4:3,50,16,,2017126,22:4:6,50,-127,,
2017126,22:4:11,50,15.9375,,2017126,22:4:14,50,-127,,
2017126,22:4:19,50,15.9375,,2017126,22:4:22,50,-127,,
2017126,22:4:27,50,16,,2017126,22:4:30,50,-127,,
2017126,22:4:37,50,-1,,2017126,22:4:44,50,-1,,
2017126,22:4:47,50,16,,2017126,22:4:50,50,-127,,
2017126,22:4:55,50,15.9375,,2017126,22:4:58,50,-127,,
2017126,22:5:3,50,15.9375,,2017126,22:5:6,50,-127,,
2017126,22:5:11,50,15.9375,,2017126,22:5:14,50,-127,,
2017126,22:5:19,50,15.9375,,2017126,22:5:22,50,-127,,
2017126,22:5:27,50,15.9375,,2017126,22:5:30,50,-127,,
2017126,22:5:35,50,15.9375,,2017126,22:5:38,50,-127,,
2017126,22:5:43,50,15.9375,,2017126,22:5:46,50,-127,,
2017126,22:5:51,50,15.9375,,2017126,22:5:54,50,-127,,
2017126,22:6:0,50,15.9375,,2017126,22:6:3,50,-127,,
2017126,22:6:8,50,15.9375,,2017126,22:6:11,50,-127,,
2017126,22:6:16,50,15.9375,,2017126,22:6:19,50,-127,,
2017126,22:6:24,50,15.9375,,2017126,22:6:27,50,-127,,
2017126,22:6:32,50,15.9375,,2017126,22:6:37,50,-127,,
2017126,22:6:40,50,15.9375,,2017126,22:6:45,50,-127,,
2017126,22:6:48,50,15.9375,,2017126,22:6:53,50,-127,,
2017126,22:6:56,50,15.9375,,2017126,22:7:1,50,-127,,
2017126,22:7:4,50,15.9375,,2017126,22:7:9,50,-127,,
2017126,22:7:12,50,15.9375,,2017126,22:7:17,50,-127,,
2017126,22:7:20,50,15.9375,,2017126,22:7:25,50,-127,,
2017126,22:7:28,50,15.9375,,2017126,22:7:33,50,-127,,
2017126,22:7:36,50,15.9375,,2017126,22:7:41,50,-127,,
2017126,22:7:44,50,15.9375,,2017126,22:7:49,50,-127,,
2017126,22:7:52,50,15.9375,,2017126,22:7:57,50,-127,,
2017126,22:8:0,50,15.9375,,2017126,22:8:5,50,-127,,
2017126,22:8:8,50,15.9375,,2017126,22:8:13,50,-127,,
2017126,22:8:16,50,15.9375,,2017126,22:8:21,50,-127,,
2017126,22:8:24,50,15.9375,,2017126,22:8:29,50,-127,,
2017126,22:8:32,50,15.9375,,2017126,22:8:37,50,-127,,
2017126,22:8:41,50,15.9375,,2017126,22:8:46,50,-127,,
2017126,22:8:49,50,15.9375,,2017126,22:8:54,50,-127,,
2017126,22:8:59,50,15.9375,,2017126,22:9:2,50,-127,,
2017126,22:9:7,50,15.9375,,2017126,22:9:10,50,-127,,
2017126,22:9:15,50,15.9375,,2017126,22:9:18,50,-127,,
2017126,22:9:25,50,-1,,2017126,22:9:30,50,-127,,
2017126,22:9:35,50,15.9375,,2017126,22:9:38,50,-127,,
